Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
16-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,622.78,53651,22.1,None,In Stock,4.3,706
16-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,593.86,51218,25.7,None,In Stock,4,1595
16-08-2024 00:00,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,685.26,66045,31.4,None,Out of Stock,4.5,5403
16-08-2024 00:00,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,705.79,70454,29.4,None,In Stock,4.9,3514
16-08-2024 00:00,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,707.82,70561,29.1,None,Low Stock,4.2,5427
16-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,997.11,95990,16.8,None,In Stock,4.7,3799
16-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,985.44,97694,17.8,None,In Stock,4.5,3236
16-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1116.69,109655,-1.6,None,Out of Stock,4.8,683
16-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1089.88,106223,0.8,None,In Stock,4.9,819
16-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1109.89,108760,-1,None,Low Stock,4.7,712
16-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1770.65,172171,11.4,None,In Stock,4.8,1560
16-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1862.99,180280,6.8,None,In Stock,4.8,1199
16-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1865.71,184091,6.7,None,In Stock,4.7,2556
16-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1931.24,188662,3.4,None,In Stock,4.6,1107
16-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1909.66,183748,4.5,None,In Stock,4.9,917
16-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1926.82,189791,3.6,None,Out of Stock,4.3,2862
16-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2014,200279,-0.8,None,In Stock,4.3,1074
16-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2034.45,196247,-1.8,None,In Stock,4.5,650
16-08-2024 00:00,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,199.59,19905,39.3,None,In Stock,4.5,2370
16-08-2024 00:00,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,282.33,23932,52.9,None,In Stock,4,6005
16-08-2024 00:00,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,359.21,35509,40,None,Out of Stock,4.7,2306
16-08-2024 00:00,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,354.22,34229,40.9,None,In Stock,4.7,4930
16-08-2024 00:00,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,280.43,23433,53.2,None,In Stock,3.8,3687
16-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,832.87,71673,16.6,None,Out of Stock,4.1,308
16-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,990.75,97959,0.8,None,In Stock,4.6,335
16-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,765.97,65015,23.3,None,In Stock,4,401
16-08-2024 00:00,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1115.62,110748,7,None,In Stock,4.6,3358
16-08-2024 00:00,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1081.27,106586,9.8,None,In Stock,4.5,3195
16-08-2024 00:00,Amazon,iPhone,iPhone 12 64GB,New,799,78302,496.1,48762,37.9,None,Out of Stock,4.7,6751
16-08-2024 00:00,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,701.17,68800,29.8,None,In Stock,4.9,7493
16-08-2024 00:00,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,707.99,68988,29.1,None,Low Stock,4.4,4102
16-08-2024 00:00,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,596.22,58451,25.4,None,Out of Stock,4.4,2144
16-08-2024 00:00,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,995.57,95883,17,None,In Stock,4.2,2539
16-08-2024 00:00,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1000.5,98458,16.6,None,In Stock,4.4,5343
16-08-2024 00:00,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,883.16,86401,11.6,None,In Stock,4.7,1597
16-08-2024 00:00,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,903.17,90135,9.6,None,In Stock,4.7,3151
16-08-2024 00:00,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,890.96,88916,10.8,None,In Stock,4.4,1996
16-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,789.53,78091,1.2,None,In Stock,4.8,1191
16-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,791.78,77702,0.9,None,In Stock,4.3,674
16-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,New,799,78302,791.45,76147,0.9,None,In Stock,4.3,1101
16-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,953.86,81895,20.4,None,In Stock,3.9,528
16-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1193.71,118572,0.4,None,In Stock,4.8,616
16-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1217.72,120353,-1.6,None,Out of Stock,4.9,1228
16-08-2024 00:00,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1199.32,115689,0,None,In Stock,4.7,947
16-08-2024 00:00,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1202.37,115685,-0.3,None,In Stock,4.4,1578
17-08-2024 00:00,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,189.04,16158,55.9,None,Out of Stock,4,2026
17-08-2024 00:00,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,184.1,15828,57.1,None,Out of Stock,4.4,2415
17-08-2024 00:00,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,327.69,32708,23.6,None,In Stock,4.5,2901
17-08-2024 00:00,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,331.48,32328,22.7,None,In Stock,4.6,1367
17-08-2024 00:00,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,332.37,32470,22.5,None,In Stock,4.2,3558
17-08-2024 00:00,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,328.52,32152,23.4,None,In Stock,4.8,1429
17-08-2024 00:00,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,430.61,42607,-0.4,None,In Stock,4.2,822
17-08-2024 00:00,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,425.78,40944,0.8,None,In Stock,4.3,1386
17-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,431.65,42962,-0.6,None,In Stock,4.9,1438
17-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,422.29,42079,1.6,None,In Stock,4.2,794
17-08-2024 00:00,Amazon,Watch,Apple Watch Ultra,New,799,78302,702.39,69609,12.1,None,In Stock,4.7,3239
17-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,704.68,69006,11.8,None,In Stock,4.4,2335
17-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,707.05,68391,11.5,None,In Stock,4.8,1457
17-08-2024 00:00,Amazon,Watch,Apple Watch Ultra,New,799,78302,703.84,68495,11.9,None,In Stock,4.8,2510
17-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,701.19,69065,12.2,None,In Stock,4.4,1959
17-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,612.42,51058,23.4,None,In Stock,4.4,1679
17-08-2024 00:00,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,599.27,50470,25,None,In Stock,4.2,860
17-08-2024 00:00,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,811.32,79629,-1.5,None,In Stock,4.6,528
17-08-2024 00:00,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,980.75,97377,18.2,None,In Stock,4.6,1833
17-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1100.54,109452,-0.1,None,In Stock,4.8,803
17-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1079.23,107060,1.8,None,In Stock,4.4,461
17-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,919.72,79180,16.3,None,Out of Stock,4.2,906
17-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1087.24,107470,1.1,None,In Stock,4.7,606
17-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,922.71,79646,16,None,In Stock,4,450
17-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1816.65,177908,9.1,None,In Stock,4.5,5466
17-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1778.08,171792,11.1,None,In Stock,4.2,4119
17-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1455.65,121614,27.2,None,In Stock,4.5,5203
17-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1348.03,112438,32.6,None,In Stock,4.3,2736
17-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1459.95,123699,27,None,Out of Stock,4.3,639
17-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1973.32,195462,1.3,None,Out of Stock,4.4,1528
17-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1410.62,119699,29.4,None,In Stock,4.2,1240
17-08-2024 00:00,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,197.01,19247,40.1,None,In Stock,4.5,1730
17-08-2024 00:00,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,361.7,35205,39.6,None,Low Stock,4.4,4240
17-08-2024 00:00,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,399.99,39089,33.2,None,In Stock,4.9,1296
17-08-2024 00:00,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,307.93,25716,48.6,None,In Stock,3.8,1701
17-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,731.13,62224,26.8,None,In Stock,4.3,251
17-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,999.64,97700,-0.1,None,In Stock,4.9,272
17-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,792.52,67564,20.7,None,In Stock,4.4,396
17-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,824.84,70325,17.4,None,In Stock,4.2,438
17-08-2024 00:00,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1086.34,105652,9.4,None,In Stock,4.7,2497
17-08-2024 00:00,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1113,109633,7.2,None,In Stock,4.4,1621
17-08-2024 00:00,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,567.55,47322,43.2,None,In Stock,4.2,4729
17-08-2024 00:00,Amazon,iPhone,iPhone 13 128GB,New,799,78302,590.3,57954,26.1,None,Low Stock,4.4,3845
17-08-2024 00:00,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,981.26,94885,18.2,None,In Stock,4.6,5827
17-08-2024 00:00,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,697.74,67746,12.7,None,In Stock,4.5,2093
17-08-2024 00:00,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,897.95,86432,10.1,None,In Stock,4.7,2342
17-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,663.53,56524,17,None,In Stock,4,1611
17-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,813.3,79189,-1.8,None,Out of Stock,4.6,1099
17-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,New,799,78302,788.07,76740,1.4,None,In Stock,4.2,1773
17-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,New,799,78302,791.33,76322,1,None,In Stock,4.6,976
17-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1205.92,117900,-0.6,None,Low Stock,4.8,1578
17-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1213.06,118848,-1.2,None,In Stock,4.4,973
18-08-2024 00:00,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.21,25143,40.5,None,In Stock,4.2,1999
18-08-2024 00:00,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,260.5,26027,39.3,None,In Stock,4.3,2964
18-08-2024 00:00,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,327.92,32743,23.6,None,Out of Stock,4.9,1529
18-08-2024 00:00,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,330.32,31822,23,None,In Stock,4.2,1593
18-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,431.86,42973,-0.7,None,In Stock,4.5,979
18-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,425.1,42484,0.9,None,In Stock,4.4,1560
18-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,686.8,66468,14,None,In Stock,4.2,1698
18-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,797.9,77569,0.1,None,Low Stock,4.6,524
18-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,726.78,62071,39.4,None,In Stock,4.2,3025
18-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,979.91,94181,18.3,None,In Stock,4.3,1741
18-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,979.75,97425,18.3,None,In Stock,4.5,2952
18-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1018.3,98261,15.1,None,In Stock,4.6,1139
18-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,982.63,95750,18,None,In Stock,4.8,1516
18-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,917.06,77940,16.6,None,In Stock,4.2,854
18-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1108.57,106638,-0.9,None,In Stock,4.8,879
18-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1777.84,173266,11.1,None,In Stock,4.7,3227
18-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1480.58,127211,25.9,None,In Stock,3.9,5060
18-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1475.84,123114,26.2,None,In Stock,4.4,4486
18-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1887.83,186529,5.6,None,In Stock,4.2,1395
18-08-2024 00:00,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1633.07,137523,18.3,None,In Stock,4,1926
18-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1965.89,195618,1.7,None,In Stock,4.6,1336
18-08-2024 00:00,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,151.15,12637,54.1,None,Low Stock,4.2,3009
18-08-2024 00:00,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,329.09,27494,45.1,None,In Stock,4.4,4251
18-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,997.08,98587,0.2,None,In Stock,4.4,276
18-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,984.59,95028,1.4,None,In Stock,4.6,346
18-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,993.71,96008,0.5,None,In Stock,4.8,208
18-08-2024 00:00,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1111.6,109126,7.3,None,In Stock,4.9,3182
18-08-2024 00:00,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1086.53,105676,9.4,None,In Stock,4.9,3394
18-08-2024 00:00,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,529.12,44732,47,None,Low Stock,4.1,4017
18-08-2024 00:00,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,708.12,69112,29.1,None,Out of Stock,4.2,6113
18-08-2024 00:00,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,690.71,67369,30.9,None,Out of Stock,4.4,6092
18-08-2024 00:00,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,685.78,68143,31.4,None,Low Stock,4.9,4886
18-08-2024 00:00,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,708.26,68926,29.1,None,Low Stock,4.7,3096
18-08-2024 00:00,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,602.3,58910,24.6,None,Out of Stock,4.4,3442
18-08-2024 00:00,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,979.33,95273,18.3,None,In Stock,4.7,2342
18-08-2024 00:00,Amazon,iPhone,iPhone 14 128GB,New,799,78302,706.29,67882,11.6,None,In Stock,4.8,2436
18-08-2024 00:00,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,584.82,50020,26.8,None,In Stock,3.8,2332
18-08-2024 00:00,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,549.92,46180,31.2,None,In Stock,4.2,2217
18-08-2024 00:00,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,686.6,67983,14.1,None,Out of Stock,4.6,1320
18-08-2024 00:00,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,886.38,86887,11.3,None,Low Stock,4.5,3460
18-08-2024 00:00,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,900.25,88055,9.9,None,In Stock,4.8,3218
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,790.14,78339,1.1,None,Out of Stock,4.7,558
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,793.55,78086,0.7,None,Low Stock,4.8,1146
18-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,New,799,78302,803.74,79473,-0.6,None,In Stock,4.8,1334
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,800.58,79638,-0.2,None,Low Stock,4.2,836
18-08-2024 00:00,Amazon,iPhone,iPhone 15 128GB,New,799,78302,790.8,77464,1,None,In Stock,4.3,1296
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,611.63,51887,23.5,None,In Stock,4.2,1684
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,978.25,82073,18.4,None,In Stock,4.1,729
18-08-2024 00:00,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,851.31,71363,29,None,In Stock,4.2,1289
18-08-2024 00:00,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,963.34,83264,19.7,None,In Stock,4.2,1356
19-08-2024 00:00,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,252.46,24927,41.2,None,Out of Stock,4.4,6211
19-08-2024 00:00,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,253.33,24462,40.9,None,In Stock,4.4,7560
19-08-2024 00:00,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.47,25412,40.5,None,In Stock,4.4,3972
19-08-2024 00:00,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,326.07,31741,24,None,In Stock,4.7,1295
19-08-2024 00:00,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,324.49,32235,24.4,None,Out of Stock,4.9,1222
19-08-2024 00:00,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,327.67,32335,23.6,None,In Stock,4.8,2954
19-08-2024 00:00,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,427.18,41300,0.4,None,In Stock,4.2,1467
19-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,305.14,26244,28.9,None,Low Stock,3.9,1389
19-08-2024 00:00,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,436.99,42560,-1.9,None,In Stock,4.5,834
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,706.35,69566,11.6,None,In Stock,4.7,3866
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra,New,799,78302,697.93,68973,12.6,None,In Stock,4.4,3375
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,785.23,75584,1.7,None,Low Stock,4.5,575
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,803.81,77708,-0.6,None,In Stock,4.7,992
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,580.47,49300,27.4,None,In Stock,4.1,1304
19-08-2024 00:00,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,563.69,48678,29.5,None,In Stock,3.9,973
19-08-2024 00:00,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,696.53,69289,30.3,None,Out of Stock,4.4,4363
19-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1006.17,97838,16.1,None,Out of Stock,4.6,2178
19-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,996.27,97321,16.9,None,In Stock,4.6,2648
19-08-2024 00:00,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,1008.04,100001,15.9,None,In Stock,4.3,2681
19-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,982.35,95516,18.1,None,In Stock,4.6,3405
19-08-2024 00:00,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,993.5,99123,17.1,None,In Stock,4.8,1468
19-08-2024 00:00,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,979.17,94449,18.3,None,In Stock,4.4,2159
19-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,864.89,73684,21.3,None,In Stock,4.1,607
19-08-2024 00:00,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1108.45,108858,-0.9,None,Out of Stock,4.6,349
19-08-2024 00:00,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1112.56,107205,-1.2,None,Out of Stock,4.4,823
19-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1831.22,179094,8.4,None,In Stock,4.7,1448
19-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1806.8,174390,9.6,None,In Stock,4.2,2047
19-08-2024 00:00,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1981.18,195511,0.9,None,In Stock,4.2,483
19-08-2024 00:00,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,194.77,19055,40.8,None,Out of Stock,4.5,5059
19-08-2024 00:00,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,282.73,24156,52.8,None,Out of Stock,4.3,7399
19-08-2024 00:00,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,354.43,35416,40.8,None,Out of Stock,4.3,5883
19-08-2024 00:00,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,354.95,34412,40.7,None,Low Stock,4.6,3928
19-08-2024 00:00,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,300.59,25655,49.8,None,In Stock,4.1,1532
19-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,491.08,48660,38.5,None,In Stock,4.8,4933
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,991.27,96351,0.8,None,In Stock,4.6,233
19-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,986.45,95359,1.3,None,In Stock,4.7,476
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1006.1,98996,-0.7,None,In Stock,4.6,545
19-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1002.29,99308,-0.3,None,In Stock,4.6,228
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1015.67,98024,-1.7,None,In Stock,4.6,566
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1000.64,98436,-0.2,None,In Stock,4.4,332
19-08-2024 00:00,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,829.99,69683,16.9,None,In Stock,4.3,220
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1010.52,99758,-1.2,None,In Stock,4.2,178
19-08-2024 00:00,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1012.04,97840,-1.3,None,Low Stock,4.7,506
19-08-2024 00:00,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1089.79,107399,9.1,None,In Stock,4.8,2122
19-08-2024 00:00,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,839.03,70971,30,None,In Stock,4.4,5470
19-08-2024 00:00,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1000.04,98496,16.6,None,In Stock,4.4,2266
19-08-2024 00:00,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,915.85,88575,8.3,None,Out of Stock,4.4,3737
